Room,BSSID,SSID,RSSI(dBm),Time
S204A,ac:2a:a1:7e:df:61,UTT,-76,2026-02-10 15:47:46
S204A,ac:2a:a1:7e:df:61,UTT,-76,2026-02-10 15:47:49
S204A,ac:2a:a1:7e:df:61,UTT,-78,2026-02-10 15:47:53
S204A,ac:2a:a1:7e:df:61,UTT,-87,2026-02-10 15:47:57
S204A,ac:2a:a1:7e:df:61,UTT,-75,2026-02-10 15:48:01
S204A,ac:2a:a1:7e:df:61,UTT,-76,2026-02-10 15:48:06
S204A,ac:2a:a1:7e:df:61,UTT,-76,2026-02-10 15:48:10
S204A,ac:2a:a1:7e:df:61,UTT,-83,2026-02-10 15:48:13
S204A,ac:2a:a1:7e:df:61,UTT,-85,2026-02-10 15:48:17
S204A,ac:2a:a1:7e:df:61,UTT,-75,2026-02-10 15:48:32
S204A,ac:2a:a1:7e:df:61,UTT,-75,2026-02-10 15:48:36
S204A,ac:2a:a1:7e:df:61,UTT,-67,2026-02-10 15:48:40
S204A,ac:2a:a1:7e:df:61,UTT,-85,2026-02-10 15:48:44
S204A,ac:2a:a1:7e:df:61,UTT,-85,2026-02-10 15:48:47
S204A,ac:2a:a1:7e:df:61,UTT,-75,2026-02-10 15:48:56
S204A,ac:2a:a1:7e:df:61,UTT,-82,2026-02-10 15:49:00
S204A,ac:2a:a1:7e:df:61,UTT,-82,2026-02-10 15:49:03
S204A,ac:2a:a1:7e:df:61,UTT,-85,2026-02-10 15:49:10
S204A,ac:2a:a1:7e:df:61,UTT,-85,2026-02-10 15:49:13
S204A,ac:2a:a1:7e:df:61,UTT,-85,2026-02-10 15:49:17
S204A,ac:2a:a1:7e:df:61,UTT,-81,2026-02-10 15:49:21
S204A,ac:2a:a1:7e:df:61,UTT,-81,2026-02-10 15:49:27
S204A,ac:2a:a1:7e:df:61,UTT,-81,2026-02-10 15:49:31
S204A,ac:2a:a1:7e:df:61,UTT,-79,2026-02-10 15:49:35
