Room,BSSID,SSID,RSSI(dBm),Time
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 16:33:54
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-85,2026-02-10 16:33:58
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 16:34:04
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-86,2026-02-10 16:34:15
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:15
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:34:19
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:19
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:34:23
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:23
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:34:37
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:37
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 16:34:43
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:43
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-83,2026-02-10 16:34:47
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:47
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:34:53
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:53
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:34:57
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:34:57
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-83,2026-02-10 16:35:01
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:01
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-83,2026-02-10 16:35:08
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:08
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-86,2026-02-10 16:35:12
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:12
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:16
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 16:35:23
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:23
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 16:35:27
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:27
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:35:34
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:34
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:35:38
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:38
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:35:51
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:51
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:35:55
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:35:55
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:36:03
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:36:03
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:36:10
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:36:10
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:36:14
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:36:17
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-85,2026-02-10 16:36:20
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-80,2026-02-10 16:36:27
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-80,2026-02-10 16:36:32
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:36:38
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-83,2026-02-10 16:36:44
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:36:53
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:36:57
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-82,2026-02-10 16:37:01
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:37:11
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 16:37:15
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-83,2026-02-10 16:37:18
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:37:25
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:37:29
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 16:37:32
